"id","CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend"
3838,0,0,0,0,3,20,0,0.066666667,0,0,"May","2","2","1","4","Returning_Visitor","FALSE"
727,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","4","1","3","Returning_Visitor","FALSE"
4721,0,0,0,0,22,598.25,0,0.05,0,0.4,"May","2","5","9","6","Returning_Visitor","FALSE"
6657,0,0,1,105.1333333,17,526.3761905,0.052941176,0.045751634,0,0,"June","3","2","6","13","Returning_Visitor","FALSE"
5046,0,0,0,0,5,626,0,0.04,0,0,"May","1","1","1","4","Returning_Visitor","FALSE"
8507,2,128.5,0,0,7,209,0.027777778,0.053439153,0,0,"Nov","3","2","3","2","Returning_Visitor","FALSE"
3353,0,0,0,0,12,312.6666667,0,0.033333333,0,0,"May","1","1","1","4","Returning_Visitor","FALSE"
6697,0,0,1,13.1,62,1918.966667,0.01031746,0.022246642,0,0,"Aug","2","4","1","4","Returning_Visitor","FALSE"
11315,4,76.25,0,0,141,3274.521154,0,0.008391608,6.425757643,0,"Dec","2","2","1","1","Returning_Visitor","FALSE"
2601,0,0,0,0,21,761.25,0,0.014035088,0,0,"May","3","2","3","1","Returning_Visitor","FALSE"
2478,2,109,5,125,1,34,0,0.00952381,0,0,"May","3","2","1","4","Returning_Visitor","FALSE"
5856,0,0,0,0,60,1288.563333,0,0.017777778,0,0,"June","2","4","3","4","Returning_Visitor","FALSE"
6337,3,84.5,0,0,346,12541.77628,0.001709402,0.006473478,5.177106841,0,"Aug","2","2","3","1","Returning_Visitor","TRUE"
603,3,68,1,103,10,808.5,0,0.015384615,35.99261538,0,"Mar","2","2","3","7","Returning_Visitor","TRUE"
70,0,0,0,0,1,0,0.2,0.2,0,0.2,"Feb","3","2","3","3","Returning_Visitor","FALSE"
2865,5,86.5,0,0,68,2241.844444,0.010958904,0.023059361,0,0.8,"May","3","2","3","4","Returning_Visitor","FALSE"
1367,3,14,0,0,20,1424.928571,0.01,0.022222222,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
572,0,0,0,0,7,125,0,0.028571429,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
8444,4,47.25,0,0,2,24.25,0,0.04,0,0,"Dec","2","2","1","2","New_Visitor","FALSE"
4110,0,0,0,0,41,647.8166667,0.0125,0.026666667,0,0.4,"May","2","2","6","1","Returning_Visitor","FALSE"
4583,0,0,0,0,1,1364,0,0.1,0,0,"May","3","2","4","4","Returning_Visitor","FALSE"
8971,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","1","13","Returning_Visitor","TRUE"
6821,0,0,0,0,30,1372.455556,0.012903226,0.021505376,21.14016404,0,"Sep","2","2","7","1","Returning_Visitor","FALSE"
4851,1,23,0,0,20,723.25,0.036363636,0.050606061,0,0.4,"May","3","2","1","6","Returning_Visitor","FALSE"
1944,3,172,0,0,53,1299.383333,0,0.003703704,0,0,"Mar","2","6","7","2","Returning_Visitor","TRUE"
9360,1,47.5,0,0,10,1202.875,0,0.025454545,0,0,"Dec","1","1","8","3","Returning_Visitor","FALSE"
3023,2,60,6,459,17,1370.067857,0.02173913,0.035072464,0,0,"May","1","1","6","1","Returning_Visitor","FALSE"
6632,0,0,0,0,3,24,0,0.066666667,0,0,"Sep","2","2","3","3","Returning_Visitor","FALSE"
4521,15,365.1111111,4,848.4166667,113,5882.174206,0,0.006584897,1.033764021,0,"May","2","2","3","2","Returning_Visitor","FALSE"
11129,0,0,0,0,11,398.6944444,0.014814815,0.059259259,0,0,"Nov","1","8","3","11","Returning_Visitor","FALSE"
11721,1,44.5,0,0,52,1300.041667,0.001960784,0.023193277,6.028854102,0,"Nov","2","2","2","2","Returning_Visitor","TRUE"
9966,3,32.25,0,0,27,1273.25,0,0.008888889,43.89691103,0,"Nov","2","2","1","2","New_Visitor","FALSE"
734,3,42,0,0,31,3121.369048,0.002857143,0.009285714,0,0,"Mar","1","1","3","1","Returning_Visitor","TRUE"
9279,12,295.9619048,1,0,45,2033.845238,0,0.007154088,21.23244876,0,"Nov","2","2","9","2","Returning_Visitor","FALSE"
10525,8,108.8333333,0,0,21,780.5833333,0.008695652,0.017391304,25.03946022,0,"Nov","2","5","1","3","New_Visitor","FALSE"
3270,0,0,0,0,23,1134.5,0.066459627,0.102717391,0,0.8,"May","2","5","1","11","Returning_Visitor","FALSE"
3842,1,4,0,0,36,440.6,0.011111111,0.041898148,0,1,"May","3","2","3","1","Returning_Visitor","TRUE"
3588,1,9,0,0,12,764.75,0,0.023076923,9.641076923,0.4,"May","2","2","8","2","New_Visitor","FALSE"
9970,0,0,1,0,0,0,0.2,0.2,0,0,"Nov","1","1","4","15","Returning_Visitor","FALSE"
1429,1,38,0,0,12,121,0.028571429,0.025,0,0,"Mar","3","2","4","2","Returning_Visitor","FALSE"
5200,1,94,0,0,10,332.75,0,0.02,0,0,"May","2","2","3","6","Returning_Visitor","FALSE"
11385,6,106,0,0,42,1384.197436,0,0.004651163,136.937958,0,"Dec","8","13","9","20","Other","FALSE"
10119,8,52.5,0,0,33,2714.958333,0,0.02,18.16617631,0,"Dec","2","2","7","1","Returning_Visitor","FALSE"
11729,7,304.5,3,56.5,69,2350.905769,0.012088889,0.018292063,0,0,"Dec","3","2","2","2","Returning_Visitor","FALSE"
10408,1,7,0,0,50,2330.727381,0.023809524,0.031399417,0,0,"Nov","3","2","3","3","Returning_Visitor","FALSE"
9248,4,196.5,3,72.5,245,7569.248612,0.007646236,0.016468484,4.770910365,0,"Nov","3","2","1","13","Returning_Visitor","TRUE"
2850,4,101,0,0,14,797.3333333,0,0.003571429,0,0,"May","3","2","4","4","Returning_Visitor","TRUE"
1226,0,0,2,445,38,996.5166667,0.000854701,0.016544567,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE"
2568,7,135.5,2,30,129,4115.978571,0.001470588,0.011288515,2.273598775,0,"May","2","2","1","2","Returning_Visitor","TRUE"
5403,0,0,0,0,48,2235,0.004347826,0.025362319,9.127391304,0,"May","2","2","7","2","Returning_Visitor","TRUE"
5874,4,68.66666667,0,0,14,617.15,0,0.004444444,9.253161679,0,"Sep","1","1","6","5","New_Visitor","FALSE"
5311,0,0,0,0,12,417,0.1,0.125,0,0.6,"May","2","5","1","3","Returning_Visitor","FALSE"
10855,0,0,0,0,57,1091.005876,0.007017544,0.027875244,0,0,"Nov","2","2","6","2","Returning_Visitor","FALSE"
3213,8,239.8333333,2,33,79,2650.408502,0.000766284,0.005632184,0,0,"May","2","4","1","6","Returning_Visitor","FALSE"
7933,1,54.4,0,0,19,351.4,0.065,0.125,0,0,"Jul","1","1","3","3","Returning_Visitor","FALSE"
4930,1,6,0,0,41,634.6666667,0.012698413,0.024285714,0,0,"May","2","4","7","3","Returning_Visitor","FALSE"
3039,9,233.5,2,102,81,2477.666667,0.001149425,0.011954023,0,0,"May","2","2","1","2","Returning_Visitor","FALSE"
9384,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","1","3","2","Returning_Visitor","FALSE"
2351,0,0,0,0,3,133.5,0.1,0.155555556,0,0.4,"May","2","4","1","6","Returning_Visitor","FALSE"
4645,6,1279.5,0,0,72,1032.761905,0,0.001388889,0,0,"May","2","4","1","3","New_Visitor","FALSE"
5104,0,0,0,0,15,463.3333333,0.035714286,0.046428571,0,0,"May","2","5","1","1","Returning_Visitor","FALSE"
4764,0,0,0,0,75,1289.25,0.005479452,0.017351598,11.8290411,0.8,"May","2","2","1","4","Returning_Visitor","FALSE"
10394,2,7,0,0,56,656.7681818,0,0.006941639,0,0,"Nov","3","2","1","1","Returning_Visitor","TRUE"
4095,0,0,0,0,9,143.5,0,0.033333333,0,0,"May","2","2","1","13","Returning_Visitor","FALSE"
354,3,84,0,0,27,655.9166667,0,0.011111111,0,0,"Mar","2","2","2","1","Returning_Visitor","FALSE"
5743,0,0,0,0,50,1085.891081,0.025952381,0.041398682,0,0,"Oct","1","1","1","4","Returning_Visitor","FALSE"
10586,0,0,0,0,50,1784.516667,0.0016,0.020593939,0,0,"Nov","1","1","4","2","Returning_Visitor","FALSE"
8575,0,0,0,0,8,121.375,0,0.025,0,0,"Dec","3","2","4","2","New_Visitor","FALSE"
1196,0,0,0,0,77,4346.541667,0.003070175,0.023099415,0,0,"Mar","4","1","1","2","Returning_Visitor","FALSE"
519,3,148,0,0,8,292.5,0,0.027272727,0,0,"Mar","2","2","1","3","Returning_Visitor","TRUE"
11403,0,0,0,0,19,686.5833333,0,0.010526316,0,0,"Dec","1","1","5","2","Returning_Visitor","TRUE"
249,16,155.6313131,0,0,32,908.013456,0.005,0.01805276,4.368515556,0,"Mar","2","2","3","2","Returning_Visitor","FALSE"
6025,6,100.1,0,0,4,60.4,0,0.022222222,0,0,"Sep","2","4","7","2","New_Visitor","FALSE"
5373,0,0,0,0,38,1417.666667,0.016117216,0.048717949,0,1,"May","2","6","3","6","Returning_Visitor","TRUE"
2490,2,90,0,0,22,650.6666667,0.026086957,0.045217391,0,0,"May","2","2","4","1","Returning_Visitor","FALSE"
8945,0,0,0,0,2,9,0,0.066666667,0,0,"Nov","2","2","8","6","Returning_Visitor","FALSE"
9632,0,0,0,0,30,805.8333333,0,0.003333333,0,0,"Nov","1","1","3","8","New_Visitor","FALSE"
6333,0,0,0,0,1,1195.8,0,0,0,0,"Aug","2","2","7","13","Returning_Visitor","FALSE"
9938,0,0,0,0,5,375,0,0.04,0,0,"Nov","1","1","3","10","Returning_Visitor","TRUE"
2274,3,80,0,0,32,931.5,0.008823529,0.023529412,51.11722549,0,"May","2","2","1","1","Returning_Visitor","FALSE"
2144,4,92,0,0,19,1148.838095,0.012121212,0.025289256,32.06509091,0,"May","3","2","3","3","Returning_Visitor","FALSE"
8616,0,0,0,0,10,208,0,0.022222222,125.961749,0,"Dec","2","2","1","2","New_Visitor","FALSE"
1533,3,48.33333333,0,0,15,245.5,0.014285714,0.028571429,0,0,"Mar","3","2","3","1","Returning_Visitor","FALSE"
23,0,0,0,0,3,105,0,0.033333333,0,0,"Feb","3","2","1","5","Returning_Visitor","FALSE"
7132,0,0,0,0,47,1153.54,0.003140097,0.039979296,0,0,"Jul","1","1","6","2","Returning_Visitor","FALSE"
7097,2,25.2,0,0,13,238.5333333,0,0.009375,36.70369311,0,"Oct","2","2","1","20","Returning_Visitor","FALSE"
10606,11,216.2285714,6,704.75,304,11250.48672,0.006697236,0.018717242,1.37270775,0,"Nov","2","2","1","2","Returning_Visitor","FALSE"
11889,0,0,0,0,4,137.5,0,0.066666667,0,0,"Nov","2","2","2","11","Returning_Visitor","FALSE"
12059,2,20.15,0,0,60,1521.15,0.003333333,0.015277778,16.43637285,0,"Nov","2","4","1","2","Returning_Visitor","FALSE"
1784,0,0,0,0,29,669.9679487,0.013793103,0.017241379,0,0,"Mar","1","2","6","2","Returning_Visitor","FALSE"
6820,13,255.9159289,0,0,255,8467.584379,0.017351104,0.025016422,0.685335799,0,"June","3","2","1","3","Returning_Visitor","FALSE"
8314,0,0,0,0,8,284.5,0,0.025,0,0,"Dec","2","2","3","1","Returning_Visitor","FALSE"
1452,0,0,0,0,2,0,0.2,0.2,0,0,"Mar","3","2","4","1","Returning_Visitor","FALSE"
520,0,0,0,0,2,68.5,0,0.033333333,0,0,"Mar","3","2","1","10","Returning_Visitor","FALSE"
7603,0,0,3,62.8,90,2167.900476,0.002898551,0.013297101,0,0,"Aug","1","1","3","4","Returning_Visitor","FALSE"
6608,2,23.2,0,0,11,119.2,0,0.015384615,0,0,"Sep","2","2","2","2","New_Visitor","TRUE"
7617,6,72.04,2,206.6,24,709.4333333,0.007142857,0.016666667,15.70942935,0,"Aug","2","2","2","2","Returning_Visitor","FALSE"
8063,0,0,0,0,29,1211.166667,0,0.006896552,0,0,"Nov","2","2","4","2","New_Visitor","FALSE"
11773,0,0,2,40,152,5617.092505,0.003594771,0.02743431,0,0,"Nov","2","2","4","2","Returning_Visitor","FALSE"
7536,0,0,0,0,8,471.4,0,0.075,0,0,"June","2","7","2","1","Returning_Visitor","FALSE"
11161,7,198.75,0,0,20,818.5833333,0,0.002777778,0,0,"Dec","3","2","4","8","New_Visitor","FALSE"
10804,3,24,0,0,35,529.2916667,0,0.021621622,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE"
9212,0,0,0,0,3,70,0,0.066666667,0,0,"Nov","1","1","2","2","New_Visitor","TRUE"
11276,4,72,0,0,32,2258.175,0,0.025714286,38.19067209,0,"Nov","2","2","9","2","Returning_Visitor","FALSE"
6115,0,0,0,0,3,36.4,0.066666667,0.1,0,0,"June","3","2","1","13","Returning_Visitor","FALSE"
6135,1,7.1,0,0,16,222.2333333,0,0.029411765,0,0,"June","2","5","3","2","Returning_Visitor","FALSE"
7228,0,0,0,0,3,146.4,0,0.016666667,0,0,"Aug","3","2","1","3","Returning_Visitor","FALSE"
1254,5,36.33333333,3,53,22,406,0.002564103,0.013461538,0,0,"Mar","4","1","1","1","Returning_Visitor","FALSE"
11576,3,50,5,248.75,39,1034.3125,0.013043478,0.017826087,0,0,"Dec","1","1","1","2","Returning_Visitor","FALSE"
2697,0,0,0,0,6,21,0,0.033333333,0,0,"May","2","2","6","3","Returning_Visitor","FALSE"
11682,6,213.5,0,0,11,303.5,0,0.016666667,87.9029606,0,"Dec","8","13","9","20","Other","FALSE"
10757,0,0,0,0,9,87.91666667,0,0.003174603,0,0,"Nov","8","2","5","1","Returning_Visitor","TRUE"
466,7,182.0833333,0,0,15,310.9,0,0.01,0,0,"Mar","2","2","4","2","Returning_Visitor","FALSE"
10467,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","3","2","2","10","Other","FALSE"
6120,0,0,0,0,42,570.1832287,0.01,0.016547619,0,0,"Aug","2","2","1","2","Returning_Visitor","FALSE"
8290,1,56.5,0,0,19,1089.75,0,0.003508772,24.872085,0,"Dec","2","2","7","2","Returning_Visitor","FALSE"
133,0,0,0,0,1,0,0.2,0.2,0,0,"Feb","3","2","3","3","Returning_Visitor","FALSE"
7075,0,0,0,0,64,3038.38,0.017534722,0.038333333,0,0,"Sep","2","2","1","1","Returning_Visitor","FALSE"
1356,0,0,0,0,2,0,0.2,0.2,0,0,"Mar","1","1","1","1","Returning_Visitor","FALSE"
7821,6,105.6333333,2,105.95,8,246.3865079,0,0.008928571,0,0,"Nov","3","2","2","3","Returning_Visitor","FALSE"
8330,8,121.75,0,0,154,5253.069444,0.001273885,0.008832272,0,0,"Nov","4","1","1","8","Returning_Visitor","TRUE"
3906,1,4,0,0,31,1075.759524,0,0.007758621,0,0,"May","2","6","2","11","New_Visitor","FALSE"
883,1,98.5,0,0,5,436.5,0,0.016666667,0,0,"Mar","7","1","1","2","New_Visitor","TRUE"
3342,2,108,0,0,8,316.5,0.033333333,0.040740741,0,0,"May","3","2","3","11","Returning_Visitor","TRUE"
10958,0,0,1,0,13,268.75,0.007692308,0.038461538,13.43133991,0,"Dec","1","1","1","1","Returning_Visitor","FALSE"
2062,4,35.125,0,0,31,1975.458333,0,0.01,0,0,"Mar","2","2","3","3","New_Visitor","TRUE"
1283,6,136.5555556,0,0,59,3224.819084,0.002985075,0.011923715,8.567426866,0,"Mar","2","4","2","2","Returning_Visitor","TRUE"
11924,0,0,0,0,30,901.2888889,0,0.007333333,34.14841957,0,"Dec","2","2","7","2","New_Visitor","FALSE"
5789,0,0,0,0,15,203.35,0.025,0.066666667,0,0,"Sep","2","2","3","3","Returning_Visitor","FALSE"
5261,1,30,3,16.5,99,3072.305403,0.001960784,0.020506536,7.300656863,0,"May","2","2","1","1","Returning_Visitor","TRUE"
724,0,0,0,0,1,0,0.2,0.2,0,0,"Mar","1","1","2","1","Returning_Visitor","FALSE"
7160,15,831.6222222,0,0,23,845.2788889,0,0.011944444,1.533539275,0,"Nov","2","2","7","20","Returning_Visitor","TRUE"
7013,5,20,0,0,72,3220.887143,0.024937343,0.061688596,0.975803268,0,"Oct","4","1","2","1","Returning_Visitor","FALSE"
5591,0,0,0,0,9,152.6,0.044444444,0.096296296,0,0,"June","2","2","1","3","Returning_Visitor","FALSE"
1195,2,152.8333333,0,0,20,791.6666667,0.011111111,0.016666667,41.35007203,0,"Mar","1","1","1","2","New_Visitor","FALSE"
11510,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","1","1","6","2","Returning_Visitor","FALSE"
646,2,15,0,0,3,21,0,0.05,0,0,"Mar","3","2","4","8","Returning_Visitor","FALSE"
12161,0,0,0,0,145,4108.808442,0.007552448,0.023216783,0,0,"Nov","2","2","4","2","Returning_Visitor","FALSE"
3278,0,0,0,0,18,1360.5,0.016666667,0.040740741,0,0.6,"May","2","2","6","3","Returning_Visitor","FALSE"
240,0,0,0,0,16,980.25,0,0.04,0,0,"Mar","2","2","4","3","Returning_Visitor","FALSE"
10397,0,0,0,0,47,2455.147619,0.007407407,0.023703704,0,0,"Nov","3","2","1","3","Returning_Visitor","FALSE"
11784,0,0,0,0,5,513.25,0,0.013333333,0,0,"Nov","3","2","7","6","Returning_Visitor","FALSE"
10751,0,0,0,0,1,0,0.2,0.2,0,0,"Dec","1","1","1","1","Returning_Visitor","TRUE"
5900,12,232.3404762,1,19.2,22,504.0285714,0,0.003763441,0,0,"Sep","1","1","1","3","New_Visitor","FALSE"
7193,4,32.33333333,0,0,18,374.6,0,0.010526316,0,0,"Sep","2","2","3","3","New_Visitor","FALSE"
3326,4,14,0,0,28,341.35,0.007142857,0.028571429,0,0,"May","4","1","2","4","Returning_Visitor","FALSE"
11084,0,0,0,0,15,814,0.030769231,0.053846154,0,0,"Nov","1","8","7","1","Returning_Visitor","FALSE"
3615,3,101,0,0,7,441,0.02,0.04,0,0,"May","2","5","4","4","Returning_Visitor","FALSE"
7225,6,205,0,0,20,221.78,0,0.001515152,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE"
3082,0,0,0,0,15,327.5,0,0.013333333,0,0,"May","2","2","4","2","Returning_Visitor","FALSE"
5015,0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","2","13","Returning_Visitor","FALSE"
10003,9,196.25,1,62.5,6,148.75,0,0.02,0,0,"Dec","4","1","9","2","Returning_Visitor","FALSE"
1824,2,24.6,0,0,26,779.5051587,0.011111111,0.034403292,12.55220741,0,"Mar","1","1","3","1","Returning_Visitor","TRUE"
3767,1,14,0,0,30,1845.333333,0.027083333,0.042083333,12.6534375,0,"May","3","2","3","1","Returning_Visitor","FALSE"
9667,3,40.5,0,0,20,758.75,0,0.02,38.26667925,0,"Nov","2","2","8","3","Returning_Visitor","FALSE"
6851,0,0,1,0,43,367.8166667,0.043181818,0.078787879,0,0,"June","2","4","1","3","Returning_Visitor","FALSE"
5618,0,0,0,0,3,58.4,0,0.066666667,0,0,"Jul","2","4","1","2","Returning_Visitor","FALSE"
7893,12,184.4173601,1,13,159,6137.14491,0.011276738,0.031489963,18.23386055,0,"June","2","4","3","2","Returning_Visitor","FALSE"
125,0,0,0,0,11,292.9,0.028,0.11952381,0,0,"Feb","2","4","3","1","Returning_Visitor","FALSE"
3692,2,114,0,0,24,368.3333333,0.092592593,0.114285714,0,0.4,"May","3","2","4","3","Returning_Visitor","FALSE"
12061,0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","4","4","1","Returning_Visitor","FALSE"
3763,0,0,0,0,7,128.3333333,0,0.057142857,0,0,"May","4","1","3","3","Returning_Visitor","FALSE"
3134,0,0,0,0,4,118,0.05,0.066666667,0,0,"May","1","1","2","3","Returning_Visitor","FALSE"
6591,5,246.6,0,0,46,1805.146667,0.012244898,0.02122449,0,0,"June","2","2","8","1","Returning_Visitor","FALSE"
8569,0,0,0,0,54,1441.636905,0.008461538,0.004290709,0,0,"Nov","1","1","1","2","Returning_Visitor","FALSE"
10290,0,0,2,324.5,4,64.25,0,0.033333333,0,0,"Dec","3","3","2","8","New_Visitor","FALSE"
8241,0,0,0,0,20,2403.25,0.01,0.03,0,0,"Dec","2","2","3","2","New_Visitor","FALSE"
7645,4,23.53333333,0,0,10,118,0.011111111,0.066666667,0,0,"June","2","2","2","3","Returning_Visitor","TRUE"
9647,0,0,0,0,34,740.3071429,0,0.014052288,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE"
5117,0,0,0,0,6,48.33333333,0.011111111,0.075,0,0,"May","2","2","3","6","Returning_Visitor","FALSE"
3656,0,0,0,0,7,1010.166667,0.028571429,0.095238095,0,0,"May","2","2","1","3","Returning_Visitor","FALSE"
8026,9,441.85,0,0,122,2577.449603,0,0.010463332,75.27712913,0,"Nov","1","1","1","2","Returning_Visitor","FALSE"
2401,0,0,0,0,13,454.5,0,0.016666667,0,0,"May","3","2","4","13","Returning_Visitor","FALSE"
10800,0,0,3,27,45,1218.030952,0.023333333,0.047679739,0,0,"Dec","2","2","7","1","Returning_Visitor","TRUE"
10553,3,197.5,0,0,15,343.25,0.011764706,0.029411765,0,0,"Dec","2","4","4","2","Returning_Visitor","FALSE"
10035,11,167.4061355,0,0,49,1512.574405,0,0.007188359,0,0,"Nov","1","1","3","2","New_Visitor","FALSE"
3000,1,6,2,15,19,512.0666667,0.00952381,0.033333333,0,0,"May","2","2","1","4","Returning_Visitor","FALSE"
5481,0,0,0,0,34,1228.5,0.039705882,0.059313725,0,0,"Aug","3","2","1","4","Returning_Visitor","FALSE"
1523,1,27.5,0,0,11,243.6666667,0,0.018181818,0,0,"Mar","3","2","1","3","Returning_Visitor","FALSE"
1595,0,0,0,0,7,362,0,0.028571429,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
11196,2,229.5,2,29.75,8,212.75,0,0.025,0,0,"Dec","3","2","3","2","New_Visitor","FALSE"
8253,1,79,0,0,22,1017.166667,0.013043478,0.022318841,0,0,"Nov","1","1","1","2","Returning_Visitor","TRUE"
927,0,0,0,0,2,31,0,0.05,0,0,"Mar","2","2","7","2","Returning_Visitor","FALSE"
6046,11,110.7866667,5,89.1,230,9050.459482,0.006722689,0.01755845,2.664994971,0,"June","2","2","6","1","Returning_Visitor","FALSE"
11329,0,0,0,0,3,56.5,0.066666667,0.133333333,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE"
3710,0,0,0,0,19,1651.928571,0.024561404,0.066233766,0,1,"May","2","10","1","1","Returning_Visitor","TRUE"
8682,0,0,0,0,96,2857.712454,0.002393617,0.019742908,0,0,"Nov","3","2","1","6","Returning_Visitor","TRUE"
1820,0,0,1,0,24,2244.666667,0.008,0.028,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE"
2265,1,5,0,0,7,228,0,0.028571429,0,0,"May","1","1","3","3","Returning_Visitor","FALSE"
11497,4,60.08333333,0,0,24,1204.416667,0.007692308,0.026923077,46.62801597,0,"Dec","2","2","6","6","Returning_Visitor","FALSE"
924,6,192.5,0,0,113,3000.666667,0.003478261,0.005217391,0,0,"Mar","2","2","3","2","Returning_Visitor","FALSE"
9043,7,634.2666667,3,89.5,54,2864.633333,0.012295082,0.024020297,7.448242868,0,"Nov","3","2","3","1","Returning_Visitor","FALSE"
5905,0,0,0,0,4,157.2,0.04,0.1,0,0,"Oct","1","8","3","1","Returning_Visitor","TRUE"
5720,0,0,0,0,3,255,0,0.066666667,0,0,"June","2","2","3","4","Returning_Visitor","FALSE"
3032,3,149,0,0,25,1294.183333,0.014814815,0.02962963,0,0,"May","3","2","1","13","Returning_Visitor","FALSE"
9053,0,0,0,0,44,1502.291667,0.004545455,0.027272727,0,0,"Dec","2","2","1","2","New_Visitor","FALSE"
245,0,0,0,0,7,753,0,0.00952381,0,0,"Mar","2","10","1","2","Returning_Visitor","FALSE"
11244,1,53.5,0,0,53,2019.828571,0.007692308,0.015734266,0,0,"Nov","2","2","3","2","Returning_Visitor","FALSE"
10687,0,0,0,0,11,205.75,0.018181818,0.036363636,0,0,"Dec","4","1","8","2","Returning_Visitor","FALSE"
6201,4,45.8,2,43.2,30,1021.838095,0,0.005882353,40.43578994,0,"Nov","2","2","4","2","New_Visitor","FALSE"
882,9,311.9166667,0,0,40,633.4,0.002272727,0.017954545,0,0,"Mar","2","2","1","3","Returning_Visitor","FALSE"
11198,1,96.66666667,0,0,23,1605.875,0.031818182,0.05030303,54.10230816,0,"Dec","2","2","2","10","Returning_Visitor","FALSE"
9714,2,30,2,33,162,3753.19449,0,0.003477932,77.10821943,0,"Nov","2","2","1","8","New_Visitor","FALSE"
2283,0,0,0,0,2,0,0.2,0.2,0,0.6,"May","3","2","6","13","Returning_Visitor","FALSE"
1137,1,156.1428571,0,0,18,1181.198413,0,0.048235294,0,0,"Mar","3","2","4","1","Returning_Visitor","FALSE"
11917,3,35,3,32.5,290,11240.97669,0.012382578,0.024237631,0,0,"Nov","3","2","1","13","Returning_Visitor","TRUE"
8792,6,73.70833333,5,188,80,3313.073936,0.022621723,0.059636655,0,0,"Nov","2","2","1","2","Returning_Visitor","TRUE"
4317,6,34.4,0,0,44,1820.566667,0.029166667,0.055555556,15.184125,0.6,"May","2","2","4","6","Returning_Visitor","FALSE"
6513,10,706.5566667,0,0,53,1572.816667,0.007017544,0.024948268,0,0,"Nov","3","2","1","1","Returning_Visitor","FALSE"
10122,3,68.28571429,0,0,26,741.0555556,0.014285714,0.039707071,13.24667166,0,"Nov","3","2","4","10","Returning_Visitor","FALSE"
4229,0,0,1,26,51,3540.239394,0.001960784,0.023180828,2.172431373,0.8,"May","1","1","3","1","Returning_Visitor","FALSE"
5805,9,115.4,0,0,29,1514.703333,0.005,0.011342593,4.702065533,0,"Jul","3","2","8","1","Returning_Visitor","TRUE"
6393,1,64.4,0,0,22,2364.65,0,0.043478261,0,0,"Oct","2","2","1","2","Returning_Visitor","FALSE"
5387,0,0,0,0,31,558.3333333,0,0.026666667,0,0.8,"May","2","2","8","3","Returning_Visitor","FALSE"
6913,1,88.7,0,0,34,620.13,0.054285714,0.083095238,0,0,"Oct","3","2","6","13","Returning_Visitor","FALSE"
4365,0,0,0,0,1,0,0.2,0.2,0,0,"May","3","3","1","1","Returning_Visitor","FALSE"
1184,6,98,0,0,12,343,0.019444444,0.032222222,0,0,"Mar","1","2","1","2","Returning_Visitor","TRUE"
34,0,0,0,0,10,183.6666667,0.04,0.08,0,0,"Feb","1","1","3","1","Returning_Visitor","FALSE"
3234,2,93,3,808.5,33,1310.472222,0.018518519,0.044312169,0,0.4,"May","2","2","6","4","Returning_Visitor","FALSE"
2255,5,187.2666667,2,17,64,2121.304304,0.003188406,0.018007866,4.873969358,0,"May","3","3","3","4","Returning_Visitor","TRUE"
8198,0,0,0,0,7,203.25,0,0.028571429,0,0,"Nov","1","1","3","3","Returning_Visitor","FALSE"
