"CategoryI","CategoryI_Duration","CategoryII","CategoryII_Duration","CategoryIII","CategoryIII_Duration","Bounce_Rate","Exit_Rate","Page_Value","SpecialDay","Month","OS","Browser","Region","TrafficType","VisitorType","Weekend","Transaction"
3,51,0,0,14,527.375,0.015555556,0.033862434,0,0,"Mar","7","1","6","1","Returning_Visitor","TRUE",0
0,0,0,0,9,123.1666667,0.022222222,0.077777778,0,0,"Nov","2","2","9","3","Returning_Visitor","FALSE",0
7,397.8333333,0,0,28,1249.628205,0,0.015053763,0,0,"May","3","2","7","6","Returning_Visitor","FALSE",0
1,56,0,0,11,191,0,0.018181818,0,0,"May","2","2","2","4","New_Visitor","TRUE",0
1,5,2,66.5,64,1716.583333,0.012121212,0.019444444,0,0,"Nov","4","2","1","2","Returning_Visitor","TRUE",0
0,0,0,0,13,0,0.2,0.2,0,0.8,"May","3","2","2","6","Returning_Visitor","FALSE",0
0,0,0,0,25,981,0.024,0.048,15.3956,0,"May","2","4","3","1","Returning_Visitor","FALSE",1
0,0,0,0,5,47.5,0.08,0.12,0,0,"Dec","2","2","1","3","Returning_Visitor","FALSE",0
0,0,0,0,6,139.75,0.033333333,0.066666667,0,0,"Nov","2","2","3","2","New_Visitor","FALSE",0
0,0,0,0,6,224,0,0.016666667,0,0,"May","4","1","3","2","Returning_Visitor","FALSE",0
0,0,0,0,19,522,0.021052632,0.034210526,0,0,"May","2","2","7","2","Returning_Visitor","FALSE",0
0,0,0,0,40,589.5,0.018333333,0.034416667,0,0,"Aug","3","2","1","1","Returning_Visitor","TRUE",0
1,12,2,11,18,974.1666667,0.005454545,0.032251082,0,0,"Nov","3","2","1","2","New_Visitor","FALSE",0
7,1474.5,2,11.5,129,5293.824709,0.005072464,0.020659075,2.524993961,0.2,"May","2","2","3","1","Returning_Visitor","FALSE",0
1,42.5,0,0,67,2413.754403,0.006153846,0.01030303,0,0,"Dec","1","1","6","1","Returning_Visitor","FALSE",0
4,47.5,0,0,16,331.3333333,0,0.010526316,254.6071579,0,"May","2","5","1","2","New_Visitor","FALSE",1
0,0,2,52,12,699.25,0.023809524,0.028571429,0,0,"May","1","1","3","3","Returning_Visitor","FALSE",0
0,0,0,0,12,402.6,0,0.008333333,0,0,"Oct","2","2","3","4","Returning_Visitor","FALSE",0
5,191.25,0,0,27,1109.25,0.013793103,0.024137931,9.022741507,0,"Nov","2","6","1","1","Returning_Visitor","FALSE",0
0,0,0,0,4,63,0,0.05,0,0,"Mar","1","1","2","3","Returning_Visitor","FALSE",0
1,70,0,0,24,496.6666667,0,0.002173913,0,0,"May","1","1","1","2","New_Visitor","FALSE",0
0,0,0,0,17,857,0.023529412,0.076470588,0,0,"May","4","2","4","2","Returning_Visitor","FALSE",0
2,27.2,0,0,62,976.3333333,0.009375,0.015625,0,0,"Nov","2","5","7","1","Returning_Visitor","FALSE",0
4,135.6666667,0,0,28,615.8166667,0.007407407,0.016049383,0,0,"May","1","1","1","4","Returning_Visitor","FALSE",0
0,0,0,0,19,220.3848485,0.010526316,0.024642375,0,0,"May","2","4","1","4","Returning_Visitor","FALSE",0
0,0,0,0,5,35.66666667,0.08,0.07,0,0,"May","1","1","1","2","Returning_Visitor","FALSE",0
0,0,0,0,20,504.2333333,0.01,0.021666667,0,0,"Mar","3","2","1","1","Returning_Visitor","FALSE",0
2,53.5,0,0,13,287.3333333,0,0.013333333,0,0,"Nov","2","2","1","6","New_Visitor","TRUE",0
2,14,0,0,8,57,0,0.057142857,0,0,"Mar","1","2","4","8","New_Visitor","FALSE",0
1,5,0,0,7,1252.766667,0.025,0.021428571,0,0,"Sep","1","2","7","4","Returning_Visitor","FALSE",0
5,76.33333333,2,0,36,1420.547902,0.015384615,0.042694343,0,0,"May","3","2","1","4","Returning_Visitor","FALSE",0
0,0,0,0,17,289.5555556,0.017647059,0.031372549,0,0,"Dec","1","1","1","10","Returning_Visitor","FALSE",0
3,47,1,51,68,3008.124108,0.007142857,0.016727891,46.53017511,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,3,395,0,0.066666667,0,0,"Feb","1","1","3","3","Returning_Visitor","FALSE",0
0,0,2,110.8666667,67,3264.128466,0.01352657,0.021901262,0,0,"Aug","1","1","1","2","Returning_Visitor","FALSE",0
1,7,2,562,36,1300.190476,0.010810811,0.038738739,0,0,"Mar","2","2","1","1","Returning_Visitor","TRUE",0
7,157.5,1,23,42,3503.025,0.005142857,0.018193939,21.76475048,0,"May","2","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,11,220.5,0.027272727,0.072727273,0,0,"Dec","3","2","7","1","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"May","2","2","2","1","Returning_Visitor","FALSE",0
13,123.875,0,0,87,2903.764417,0.00625,0.015280206,1.773369333,0,"Dec","2","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,2,49,0,0.033333333,0,0,"May","3","2","3","3","Returning_Visitor","FALSE",0
4,643.8333333,0,0,17,508.25,0.031578947,0.052631579,0,0,"Nov","2","4","1","1","Returning_Visitor","FALSE",0
0,0,0,0,9,154.8,0.018181818,0.03030303,20.74935126,0,"Nov","1","1","4","2","Returning_Visitor","FALSE",1
10,398.5727115,1,132,24,985.0802412,0.00859375,0.028987132,0,0,"Sep","3","2","1","3","Returning_Visitor","TRUE",0
0,0,0,0,4,34.2,0.05,0.1,0,0,"Oct","2","2","1","5","Returning_Visitor","FALSE",0
1,0,2,23.75,193,6784.671131,0.004931973,0.021157516,0,0,"Nov","2","2","7","2","Returning_Visitor","TRUE",1
0,0,4,37,69,4112.394444,0.007123288,0.022355057,0,0,"Dec","3","2","3","2","Returning_Visitor","FALSE",0
0,0,1,222,25,1545.833333,0.007692308,0.024358974,0,0,"May","2","4","1","2","Returning_Visitor","FALSE",0
0,0,0,0,2,41.5,0,0.1,0,0,"Dec","2","2","5","1","Returning_Visitor","FALSE",0
6,112.125,8,224,114,3459.479978,0.001574803,0.009848144,5.648688126,0,"Nov","2","2","3","8","Returning_Visitor","TRUE",1
0,0,0,0,23,462.2678571,0,0.004347826,0,0,"Nov","1","1","1","10","Returning_Visitor","TRUE",0
1,27.2,0,0,91,1596.412698,0.001098901,0.007912088,33.61787649,0,"Sep","2","2","2","1","Returning_Visitor","FALSE",0
0,0,1,2.5,14,592.5666667,0.013333333,0.023333333,0,1,"May","3","2","3","3","Returning_Visitor","TRUE",0
0,0,0,0,5,56,0.04,0.08,0,0,"Mar","2","4","1","1","Returning_Visitor","TRUE",0
3,37.75,1,10,24,274.5,0,0.006666667,0,0,"Dec","2","2","1","2","New_Visitor","FALSE",0
0,0,0,0,3,98,0,0.066666667,0,0,"Mar","2","6","7","1","Returning_Visitor","FALSE",0
4,60.4,0,0,11,572.6,0,0.013333333,0,0,"Oct","2","2","7","4","Returning_Visitor","TRUE",0
0,0,0,0,2,30.5,0,0.05,0,0,"Mar","3","2","4","10","Returning_Visitor","FALSE",0
0,0,2,407.5,14,1043.15,0.05,0.08125,0,0,"Nov","1","1","1","2","Returning_Visitor","TRUE",0
0,0,0,0,10,257,0,0.01,0,0,"May","2","5","2","2","Returning_Visitor","FALSE",0
4,296.75,0,0,10,183.7083333,0.015384615,0.026666667,0,0,"Dec","1","1","3","2","Returning_Visitor","FALSE",0
2,15.6,0,0,10,68,0.018181818,0.045454545,0,0.2,"May","2","2","2","3","Returning_Visitor","FALSE",0
1,20,0,0,0,0,0,0.066666667,0,0,"May","3","2","1","4","Returning_Visitor","FALSE",0
3,94.6,0,0,17,265.5,0,0,0,0,"Oct","2","2","1","2","New_Visitor","FALSE",0
10,172.3277778,0,0,20,902.9738095,0,0.009876543,0,0,"Sep","4","2","4","4","Returning_Visitor","FALSE",0
2,34,0,0,81,2241.002381,0.002439024,0.007012195,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
2,42,0,0,16,602,0.014705882,0.044117647,0,0,"May","2","2","1","3","Returning_Visitor","FALSE",0
6,104.5,0,0,11,1206.75,0,0.013333333,0,0,"Dec","4","1","4","8","New_Visitor","FALSE",0
2,23,0,0,39,1828.966667,0.005128205,0.02008547,20.5924708,0,"Nov","1","1","1","2","Returning_Visitor","TRUE",1
1,4,0,0,73,2000.618333,0,0.003703704,0,0,"Sep","2","10","7","3","Returning_Visitor","FALSE",0
1,0,0,0,1,0,0.2,0.2,0,0,"Nov","3","2","3","8","Returning_Visitor","FALSE",1
4,63,0,0,22,2232.5,0,0.008,0,0,"May","2","2","9","2","New_Visitor","FALSE",0
1,37.2,0,0,14,387.7666667,0.013333333,0.031111111,0,0,"Oct","1","8","3","1","Returning_Visitor","FALSE",0
0,0,0,0,4,39.25,0,0.05,0,0,"Nov","4","2","1","1","Returning_Visitor","FALSE",0
5,316.8,0,0,26,1086.178571,0.014285714,0.017267081,5.981166667,0,"May","3","2","3","2","Returning_Visitor","FALSE",0
1,30,0,0,16,597.6,0,0.0125,0,0,"Mar","1","1","3","2","Returning_Visitor","FALSE",0
0,0,0,0,4,1623.666667,0.133333333,0.140833333,0,0,"Aug","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,31,688.1666667,0,0.019354839,0,0,"Mar","4","1","1","3","Returning_Visitor","FALSE",0
9,140.5,0,0,35,1090.490476,0.013675214,0.016892552,0,0,"Mar","1","1","3","2","Returning_Visitor","TRUE",0
5,494.1666667,0,0,8,204,0,0.030769231,0,0,"Mar","2","4","4","1","Returning_Visitor","FALSE",0
0,0,0,0,2,0,0,0.2,0,0.8,"May","3","2","3","13","Returning_Visitor","FALSE",0
3,36.7032967,4,42.2,51,1187.737297,0.024223602,0.066119363,6.854149002,0,"Oct","3","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,6,98.73333333,0,0.033333333,0,0,"Sep","3","2","1","2","Returning_Visitor","TRUE",0
1,6,0,0,23,2767.2,0,0.008333333,0,0,"Sep","2","2","7","1","New_Visitor","FALSE",0
3,22.27777778,1,0,6,36.90277778,0,0.086666667,0,0,"Nov","2","2","2","2","Returning_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","4","1","1","Returning_Visitor","FALSE",0
0,0,0,0,22,2473.25,0.009090909,0.013383838,0,0,"May","3","2","3","2","Returning_Visitor","FALSE",0
0,0,0,0,17,701.8032468,0,0.011111111,61.07207396,0,"Nov","2","2","5","6","New_Visitor","FALSE",1
0,0,0,0,5,22,0.08,0.12,0,0,"May","3","2","3","13","Returning_Visitor","FALSE",0
0,0,0,0,3,60.4,0.066666667,0.133333333,0,0,"June","3","2","2","1","Returning_Visitor","FALSE",0
1,146,0,0,7,221.4,0.025,0.0225,0,0,"Nov","1","1","4","3","Returning_Visitor","FALSE",0
0,0,0,0,11,199.5,0.127272727,0.142424242,0,0,"Jul","3","2","1","1","Returning_Visitor","FALSE",0
4,87.25,0,0,37,1336.208333,0.009756098,0.03902439,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
4,159,0,0,16,307.6166667,0,0.010526316,0,0,"Oct","1","1","3","2","Returning_Visitor","TRUE",0
0,0,0,0,15,865,0.026666667,0.04,57.584,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
9,122,1,87,50,1694.797619,0.008928571,0.018154762,0,0,"Mar","1","1","1","3","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Nov","2","5","1","1","Returning_Visitor","TRUE",0
0,0,0,0,5,93,0,0.04,0,0,"Nov","2","2","1","3","Returning_Visitor","TRUE",0
7,107.75,1,1021.6,33,1454.75,0.004761905,0.00968254,40.18975207,0,"Oct","3","2","1","4","Returning_Visitor","TRUE",0
1,72,1,6,84,1212.030303,0.005102041,0.021451247,0,0,"May","2","2","5","6","Returning_Visitor","FALSE",0
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0,"Aug","2","2","3","2","Returning_Visitor","FALSE",1
0,0,0,0,8,89.5,0,0.05,0,0,"May","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,21,597.3333333,0.09047619,0.121428571,0,0.6,"May","3","2","1","13","Returning_Visitor","FALSE",0
7,441.8333333,3,102.5,231,9230.890838,0.006458333,0.021838687,0,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",0
3,130.8333333,1,109,47,1813.208333,0,0.002083333,0,0,"Mar","2","2","3","2","Returning_Visitor","TRUE",0
3,81,0,0,19,448.0333333,0,0.012857143,0,0,"May","3","2","5","4","Returning_Visitor","TRUE",0
0,0,0,0,22,573.75,0,0.018181818,0,0,"Nov","3","2","8","2","New_Visitor","FALSE",0
5,127.2,2,33,93,2720.265368,0.007142857,0.034701976,0,0,"Nov","3","2","4","1","Returning_Visitor","TRUE",0
8,31.1,11,1258.833333,195,7675.14929,0.001937543,0.014673582,3.38287678,0.4,"May","2","2","1","4","Returning_Visitor","FALSE",0
1,3,0,0,13,543,0,0.008333333,0,0,"Dec","2","2","1","2","New_Visitor","FALSE",0
0,0,0,0,1,0,0.2,0.2,0,0,"June","2","2","1","1","Returning_Visitor","FALSE",0
1,23.2,0,0,4,44.8,0,0.05,0,0,"June","2","10","7","4","Returning_Visitor","TRUE",0
2,112,4,231.875,73,2163.5,0.007692308,0.02991453,11.62573653,0,"Nov","2","2","1","1","Returning_Visitor","TRUE",0
4,142.5,0,0,56,1885.33744,0.010714286,0.038102106,5.04016763,0,"Nov","2","5","3","11","Returning_Visitor","FALSE",1
6,99.5,0,0,11,143,0,0.014285714,0,0,"May","2","10","8","2","Returning_Visitor","FALSE",0
0,0,0,0,8,254,0,0.0375,0,0.4,"May","2","2","4","13","Returning_Visitor","FALSE",0
4,69,0,0,20,1180,0,0.009090909,30.52636364,0,"May","2","2","6","3","Returning_Visitor","FALSE",1
1,20,2,39.5,156,8613.257312,0.006289308,0.015117319,0,0,"Nov","1","1","1","2","Returning_Visitor","TRUE",0
13,313.0909091,4,516,132,3083.050977,0.001494396,0.009733401,8.868449011,0,"May","2","5","3","4","Returning_Visitor","FALSE",0
0,0,0,0,36,808.0833333,0,0.007619048,53.10142857,0,"May","2","2","6","4","Returning_Visitor","FALSE",1
0,0,0,0,6,192.0833333,0.044444444,0.035555556,0,0,"Nov","3","2","1","2","Returning_Visitor","FALSE",0
9,292.3,0,0,117,1953.537512,0.002892562,0.007295031,2.767055125,0,"Aug","1","1","1","4","Returning_Visitor","TRUE",0
0,0,0,0,9,166.12,0,0.022222222,0,0,"Jul","2","2","1","1","Returning_Visitor","FALSE",0
12,159.8958333,0,0,121,3648.5625,0.001927438,0.009409219,3.322866215,0,"Nov","2","2","5","7","Returning_Visitor","FALSE",0
0,0,0,0,21,197.3333333,0.00952381,0.041269841,0,0.8,"May","2","10","7","4","Returning_Visitor","FALSE",0
12,251.8666667,0,0,60,1993.915257,0.005970149,0.011984127,13.09154641,0,"May","2","2","2","1","Returning_Visitor","FALSE",0
0,0,0,0,2,138.5,0,0.1,0,0,"Nov","3","2","4","11","Returning_Visitor","TRUE",0
1,9,1,29.5,23,1157.583333,0.007692308,0.053846154,0,0,"Nov","2","2","7","2","Returning_Visitor","FALSE",0
0,0,0,0,6,97.83333333,0.033333333,0.075,0,0,"Dec","3","2","3","1","Returning_Visitor","TRUE",0
5,230.25,2,135,27,517.3928571,0,0.011458333,30.269375,0,"May","2","2","4","2","New_Visitor","TRUE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","1","2","3","1","Returning_Visitor","FALSE",0
2,161,0,0,28,1286.75,0,0.007692308,0,0,"May","1","2","6","4","Returning_Visitor","TRUE",0
2,1145.25,3,91.30357143,46,2756.19246,0,0.01765792,0,0,"Nov","3","2","1","2","Returning_Visitor","TRUE",0
8,462,1,57,63,1621.152083,0.007692308,0.023447941,0,0,"May","3","2","5","1","Returning_Visitor","FALSE",0
0,0,0,0,4,0,0.2,0.2,0,0,"Mar","1","2","1","1","Returning_Visitor","FALSE",0
1,5,1,17.75,93,3009.042857,0.003617021,0.018145897,6.992767815,0,"Dec","1","2","4","3","Returning_Visitor","TRUE",0
0,0,0,0,2,65.4,0,0.1,0,0,"Jul","2","2","9","13","Returning_Visitor","TRUE",0
0,0,0,0,21,1041.733333,0,0.053333333,0,0,"Nov","3","2","8","1","Returning_Visitor","FALSE",0
0,0,0,0,81,3197.755638,0.01,0.021511083,0,0,"Nov","3","2","4","10","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Dec","2","2","1","3","Returning_Visitor","FALSE",0
6,378.4666667,0,0,13,950.6666667,0.022222222,0.054444444,0,0,"Oct","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,23,480.9166667,0.017391304,0.032608696,0,0,"Dec","4","2","1","2","Returning_Visitor","FALSE",0
0,0,0,0,18,472,0.030555556,0.034444444,0,0.8,"May","2","2","7","3","Returning_Visitor","FALSE",0
6,211,1,58,41,2078.666667,0.008333333,0.028125,0,0,"May","2","2","8","6","Returning_Visitor","FALSE",0
4,33,0,0,19,502.4583333,0,0.011904762,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
7,155,0,0,20,252.9833333,0.008333333,0.025,0,0,"Oct","2","2","1","3","Returning_Visitor","FALSE",0
2,69,0,0,51,2103.628837,0,0.015384615,40.659727,0,"Sep","2","2","4","13","Returning_Visitor","FALSE",1
7,75.05,0,0,31,489.1452381,0.011111111,0.022222222,27.38224222,0,"Mar","2","2","5","2","Returning_Visitor","TRUE",1
1,8,0,0,28,643.875,0,0.003571429,0,0.6,"May","2","4","1","2","New_Visitor","FALSE",0
0,0,0,0,80,801.802381,0,0.0035,0,0,"Mar","2","2","3","1","Returning_Visitor","FALSE",0
1,26.2,0,0,4,106.8,0,0.04,36.66178288,0,"Oct","2","2","2","5","New_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0.6,"Feb","3","2","3","3","Returning_Visitor","FALSE",0
0,0,0,0,9,228.5,0.022222222,0.044444444,0,0.2,"May","3","2","3","3","Returning_Visitor","FALSE",0
3,95.6,0,0,10,337.1,0.008333333,0.029166667,0,0,"Jul","1","1","9","3","Returning_Visitor","FALSE",0
1,14.2,2,133,13,825.7990476,0.04,0.041666667,14.8397824,0,"Nov","3","2","4","2","Returning_Visitor","FALSE",0
4,99,3,112.25,46,930.0141026,0.001960784,0.016470588,0,0,"Nov","1","1","3","10","Returning_Visitor","FALSE",0
5,76,0,0,7,154,0,0.005555556,0,0,"Mar","1","2","3","2","New_Visitor","TRUE",0
3,41,0,0,32,1130.84697,0.014705882,0.01806184,0,0,"May","1","1","2","3","Returning_Visitor","TRUE",0
5,48.97619048,1,65,40,1159.5671,0,0.016324111,12.48912129,0,"Dec","1","1","4","2","Returning_Visitor","TRUE",0
0,0,0,0,4,135.5,0,0.066666667,0,0,"Mar","2","2","3","14","Returning_Visitor","FALSE",0
0,0,0,0,7,451.8333333,0.028571429,0.076190476,0,0,"Mar","3","2","1","3","Returning_Visitor","TRUE",0
0,0,0,0,12,640.375,0.023076923,0.041538462,0,0,"Dec","1","1","5","1","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0,"Feb","1","1","1","2","Returning_Visitor","TRUE",0
0,0,0,0,3,190,0,0.066666667,0,0,"Mar","2","7","4","3","Returning_Visitor","TRUE",0
2,58.5,2,125,16,485.8333333,0,0.002222222,0,0,"Mar","2","2","7","2","New_Visitor","TRUE",0
0,0,0,0,11,350.375,0.018181818,0.011688312,0,0,"Nov","3","2","3","2","New_Visitor","FALSE",0
2,28.05714286,0,0,73,2260.857143,0.002666667,0.018933333,0,0,"June","2","2","7","4","Returning_Visitor","TRUE",0
0,0,0,0,16,1533,0,0.00625,0,0,"Mar","2","2","7","1","Returning_Visitor","FALSE",0
0,0,0,0,31,1144.972222,0.006666667,0.008333333,77.04199767,0,"Dec","2","2","7","2","New_Visitor","FALSE",1
0,0,0,0,4,403,0.05,0.1,0,0,"May","1","1","1","15","Returning_Visitor","TRUE",0
9,89.16666667,4,94.875,10,138.4166667,0,0.013333333,0,0,"Nov","2","2","3","2","New_Visitor","FALSE",0
0,0,3,584,66,2060.508333,0.005797101,0.022567288,0,0,"Nov","2","2","1","1","Returning_Visitor","FALSE",0
0,0,0,0,24,674.5,0.041666667,0.0625,0,1,"May","3","3","3","4","Returning_Visitor","TRUE",0
8,674,0,0,18,1090.533333,0.008695652,0.026086957,69.2786087,0,"May","2","2","1","4","Returning_Visitor","FALSE",1
0,0,0,0,1,0,0.2,0.2,0,0,"Mar","2","2","4","1","Returning_Visitor","FALSE",0
0,0,3,121.25,89,3296.602091,0.00326087,0.017287492,0,0,"Dec","1","1","4","2","Returning_Visitor","FALSE",0
5,39.83333333,0,0,34,2348.8125,0.02,0.055166667,0,0,"Dec","2","2","3","1","Returning_Visitor","FALSE",0
7,75.84615385,4,246.3333333,16,672.8794872,0.021428571,0.029027611,0,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,3,30,0,0.033333333,0,0,"Dec","1","1","3","1","Returning_Visitor","FALSE",0
0,0,0,0,8,388,0.025,0.05625,0,0,"Feb","3","2","1","4","Returning_Visitor","TRUE",0
0,0,0,0,37,1118.647186,0,0.008148148,0,0,"Mar","1","1","1","2","Returning_Visitor","TRUE",0
0,0,0,0,3,77,0,0.066666667,0,0,"Mar","4","2","6","1","Returning_Visitor","FALSE",0
1,0,0,0,9,837.6666667,0,0.022222222,0,0,"May","3","2","1","13","Returning_Visitor","FALSE",0
0,0,1,56,8,497.3333333,0.03,0.06,0,0.4,"May","3","2","3","3","Returning_Visitor","FALSE",0
4,32.2,2,28.2,23,934.3166667,0,0.01862069,11.28379079,0,"Aug","2","2","5","4","Returning_Visitor","FALSE",0
1,38,0,0,23,1483.6,0.022916667,0.038373016,7.103020833,0,"Mar","3","2","6","1","Returning_Visitor","FALSE",1
14,367.25,3,400.375,195,7980.363439,7.5e-05,0.005865824,3.86863332,0,"Nov","2","2","2","1","Returning_Visitor","TRUE",1
3,430.8333333,1,262,49,2338.567766,0.023529412,0.028907563,9.609529412,0.6,"May","3","2","4","4","Returning_Visitor","FALSE",1
3,89.6,0,0,57,1721.906667,0,0.005932203,204.0079491,0,"Nov","2","2","1","4","Returning_Visitor","TRUE",1
5,123,1,12.25,26,934.15,0.014814815,0.034567901,0,0,"Dec","1","1","3","3","Returning_Visitor","FALSE",0
1,0,0,0,4,31,0,0.05,0,0,"Mar","2","2","2","10","Returning_Visitor","TRUE",0
0,0,2,0,99,2622.600281,0.022,0.028519936,0,0,"Nov","3","2","2","13","Returning_Visitor","FALSE",1
4,92,0,0,19,473,0,0.004545455,0,0,"May","3","2","3","1","Returning_Visitor","FALSE",0
5,145.8833333,0,0,9,112.0833333,0.023529412,0.043137255,2.001640344,0,"Jul","3","2","4","1","Returning_Visitor","FALSE",0
0,0,0,0,5,56,0,0.08,0,0,"Mar","2","2","1","1","Returning_Visitor","FALSE",0
1,32.3,1,26.5,51,1068.357692,0.01372549,0.043697479,7.570470024,0,"Nov","2","10","2","2","Returning_Visitor","FALSE",0
5,107.5,0,0,31,2221,0.002857143,0.01047619,0,0,"Nov","2","2","9","3","Returning_Visitor","FALSE",0
0,0,0,0,60,1315.177778,0.009039548,0.031793785,0,0,"Nov","2","2","3","2","Returning_Visitor","FALSE",1
2,37.5,0,0,12,375,0,0.039583333,43.99,0,"May","2","2","3","2","Returning_Visitor","FALSE",1
3,127.1,0,0,36,2590.8,0,0.026315789,0,0,"Oct","2","2","1","1","Returning_Visitor","FALSE",0
13,345.0166667,0,0,90,1816.555008,0,0.004861111,86.31034266,0,"Aug","4","2","3","4","Returning_Visitor","FALSE",0
1,0,0,0,3,0,0.2,0.2,0,0,"May","1","1","4","4","Returning_Visitor","TRUE",0
8,117.5,0,0,17,545.5,0,0.019047619,0,0,"May","2","2","1","13","Returning_Visitor","FALSE",0
2,53.5,0,0,20,559.3809524,0,0.01,0,1,"May","2","2","1","4","New_Visitor","TRUE",0
0,0,0,0,12,1437.75,0.016666667,0.066666667,0,0,"Nov","2","2","3","1","Returning_Visitor","FALSE",0
3,94.6,0,0,16,1254,0,0.019327731,0,0,"Nov","3","2","7","2","New_Visitor","TRUE",0
0,0,0,0,28,912.4348485,0,0.026839827,0,0,"Nov","2","2","7","2","Returning_Visitor","TRUE",0
0,0,0,0,1,0,0.2,0.2,0,0.6,"May","1","1","2","3","Returning_Visitor","FALSE",0
2,36,0,0,47,2102.581502,0.004166667,0.010416667,14.63957834,0,"Mar","1","1","2","1","Returning_Visitor","FALSE",0
0,0,0,0,37,1065.25641,0.020767196,0.054225865,0,0,"Dec","1","1","8","1","Returning_Visitor","TRUE",0
4,67.41666667,0,0,17,523.5416667,0.023333333,0.057,30.68883081,0,"Dec","2","2","5","1","Returning_Visitor","FALSE",0
2,58.4,0,0,84,3528.69125,0.01577381,0.039900794,0,0,"June","2","2","1","1","Returning_Visitor","FALSE",0
9,118,2,10,16,401.95,0.004761905,0.013015873,0,0,"May","1","1","1","3","Returning_Visitor","FALSE",0
0,0,0,0,2,29.5,0,0.1,0,0,"Nov","1","1","3","2","Returning_Visitor","FALSE",0
0,0,0,0,21,192.9,0.059090909,0.104545455,0,0,"Jul","2","2","1","3","Returning_Visitor","TRUE",0
0,0,0,0,6,253.5833333,0.05,0.056666667,0,0,"Dec","3","3","1","3","Returning_Visitor","FALSE",0
0,0,0,0,29,520.6,0.015172414,0.045684431,0,0,"May","2","2","7","1","Returning_Visitor","FALSE",0
3,78,0,0,11,369.1666667,0,0.023076923,0,0,"Mar","3","2","3","1","Returning_Visitor","TRUE",0
3,42.2,0,0,18,721.8,0.01,0.02,0,0,"Oct","3","2","1","1","Returning_Visitor","FALSE",1
5,140.8,4,254.75,61,1740.052778,0.007179487,0.023796204,14.62413644,0,"Nov","2","2","2","2","Returning_Visitor","TRUE",0
4,184.3666667,0,0,3,52.26666667,0,0.021212121,0,0,"Oct","3","2","1","5","Returning_Visitor","FALSE",0
0,0,0,0,16,142.5,0.0375,0.08125,0,0,"May","2","2","1","4","Returning_Visitor","FALSE",0
2,31.2,0,0,13,385.3,0.00625,0.027083333,0,0,"Sep","1","1","1","5","Returning_Visitor","FALSE",0
4,158.3333333,1,9,9,634.2,0.005555556,0.008095238,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE",0
0,0,0,0,10,761.75,0.022222222,0.022222222,0,0,"Nov","3","2","3","2","Returning_Visitor","TRUE",0
0,0,0,0,4,96.33333333,0,0.05,0,0,"May","1","1","1","2","Returning_Visitor","TRUE",0
0,0,0,0,2,57,0,0.1,0,0,"Mar","3","2","1","1","Returning_Visitor","TRUE",0
2,51,3,68.75,227,12460.67006,0.007569141,0.014819782,0,0,"Nov","2","2","1","2","Returning_Visitor","FALSE",0
